day,location,sessions,carts,payment,sales
7/12/2024,Chihuahua,5204.9,207,163.3,13.8
7/13/2024,Quintana Roo,1872.2,69,64.4,4.6
7/13/2024,Nayarit,731.4,16.1,13.8,6.9
7/13/2024,Guanajuato,7256.5,207,147.2,11.5
7/13/2024,México,12778.8,483,400.2,46
7/13/2024,Michoacán,5244,184,115,4.6
7/13/2024,Durango,1253.5,57.5,29.9,0
7/13/2024,Sonora,4825.4,161,101.2,9.2
7/13/2024,Colima,869.4,18.4,16.1,2.3
7/13/2024,San Luis Potosí,2470.2,73.6,52.9,13.8
7/13/2024,Coahuila,5388.9,782,717.6,6.9
7/13/2024,Tamaulipas,4146.9,158.7,108.1,4.6
7/13/2024,Sinaloa,5506.2,193.2,142.6,18.4
7/13/2024,Baja California,4940.4,151.8,112.7,4.6
7/13/2024,Morelos,3606.4,124.2,105.8,16.1
7/13/2024,Zacatecas,1306.4,52.9,50.6,6.9
7/13/2024,Mexico City,42835.2,2116,1715.8,154.1
7/13/2024,Chihuahua,5782.2,190.9,151.8,25.3
7/13/2024,Querétaro,5379.7,207,112.7,11.5
7/13/2024,Tabasco,3491.4,124.2,73.6,6.9
7/13/2024,Oaxaca,929.2,39.1,25.3,0
7/13/2024,Chiapas,1812.4,52.9,48.3,4.6
7/13/2024,Guerrero,2260.9,73.6,69,2.3
7/13/2024,Campeche,1559.4,48.3,46,6.9
7/13/2024,Veracruz,7015,218.5,158.7,16.1
7/13/2024,Tlaxcala,742.9,27.6,23,2.3
7/13/2024,Puebla,3243,110.4,133.4,23
7/13/2024,Baja California Sur,1150,41.4,32.2,4.6
7/13/2024,Nuevo León,19796.1,627.9,478.4,50.6
7/13/2024,Jalisco,8884.9,340.4,280.6,39.1
7/13/2024,Yucatán,4933.5,181.7,119.6,4.6
7/13/2024,Hidalgo,2129.8,96.6,78.2,13.8
7/13/2024,Aguascalientes,1616.9,25.3,39.1,2.3
7/14/2024,Durango,1083.3,46,20.7,2.3
7/14/2024,Chihuahua,5110.6,154.1,128.8,16.1
7/14/2024,Michoacán,4199.8,181.7,144.9,18.4
7/14/2024,Quintana Roo,1787.1,69,82.8,13.8
7/14/2024,Colima,890.1,25.3,23,2.3
7/14/2024,Sinaloa,4565.5,158.7,135.7,16.1
7/14/2024,Veracruz,6099.6,188.6,144.9,11.5
7/14/2024,Hidalgo,1812.4,82.8,92,4.6
7/14/2024,Yucatán,4321.7,151.8,135.7,9.2
7/14/2024,Querétaro,4544.8,216.2,138,16.1
7/14/2024,Tabasco,3077.4,110.4,78.2,9.2
7/14/2024,Guerrero,1888.3,52.9,32.2,0
7/14/2024,Zacatecas,1161.5,46,36.8,6.9
7/14/2024,Morelos,3026.8,105.8,92,16.1
7/14/2024,México,12321.1,540.5,471.5,64.4
7/14/2024,Mexico City,36786.2,2014.8,1761.8,142.6
7/14/2024,Coahuila,4747.2,775.1,717.6,6.9
7/14/2024,Nayarit,669.3,11.5,2.3,0
7/14/2024,Sonora,4146.9,121.9,82.8,6.9
7/14/2024,Guanajuato,6366.4,216.2,128.8,18.4
7/14/2024,Tlaxcala,779.7,29.9,13.8,2.3
7/14/2024,Puebla,2858.9,85.1,75.9,11.5
7/14/2024,Baja California,4305.6,110.4,82.8,4.6
7/14/2024,Jalisco,8544.5,315.1,312.8,50.6
7/14/2024,Nuevo León,16622.1,637.1,517.5,71.3
7/14/2024,Baja California Sur,1108.6,36.8,25.3,4.6
7/14/2024,Chiapas,1706.6,75.9,50.6,0
7/14/2024,San Luis Potosí,2106.8,69,57.5,18.4
7/14/2024,Oaxaca,832.6,13.8,23,0
7/14/2024,Aguascalientes,1345.5,43.7,25.3,4.6
7/14/2024,Campeche,1207.5,46,34.5,0
7/14/2024,Tamaulipas,3721.4,115,115,9.2
7/15/2024,Hidalgo,1775.6,55.2,50.6,2.3
7/15/2024,Durango,1060.3,32.2,32.2,0
7/15/2024,Colima,798.1,46,39.1,4.6
7/15/2024,San Luis Potosí,2012.5,78.2,59.8,6.9
7/15/2024,Michoacán,4075.6,188.6,140.3,18.4
7/15/2024,Chihuahua,5020.9,209.3,167.9,23
7/15/2024,Chiapas,1354.7,50.6,41.4,6.9
7/15/2024,Querétaro,4496.5,223.1,158.7,13.8
7/15/2024,Campeche,1117.8,52.9,18.4,2.3
7/15/2024,Sonora,4347,161,115,13.8
7/15/2024,Quintana Roo,2787.6,105.8,87.4,9.2
7/15/2024,Veracruz,5722.4,213.9,158.7,20.7
7/15/2024,Jalisco,13084.7,653.2,510.6,73.6
7/15/2024,Nuevo León,16341.5,706.1,545.1,69
7/15/2024,Tamaulipas,3519,133.4,89.7,11.5
7/15/2024,Puebla,4029.6,200.1,158.7,16.1
7/15/2024,Aguascalientes,1294.9,46,36.8,0
7/15/2024,Nayarit,618.7,25.3,16.1,2.3
7/15/2024,Mexico City,42053.2,2237.9,1874.5,193.2
7/15/2024,Oaxaca,816.5,29.9,34.5,4.6
7/15/2024,Tlaxcala,600.3,16.1,13.8,2.3
7/15/2024,México,16769.3,745.2,614.1,82.8
7/15/2024,Baja California Sur,1016.6,46,27.6,0
7/15/2024,Coahuila,4754.1,768.2,745.2,9.2
7/15/2024,Zacatecas,1115.5,32.2,25.3,0
7/15/2024,Morelos,2654.2,82.8,57.5,9.2
7/15/2024,Sinaloa,4892.1,232.3,161,16.1
7/15/2024,Tabasco,2946.3,121.9,96.6,11.5
7/15/2024,Yucatán,4282.6,135.7,135.7,18.4
7/15/2024,Baja California,4542.5,188.6,131.1,4.6
7/15/2024,Guanajuato,6143.3,246.1,163.3,23
7/15/2024,Guerrero,1718.1,62.1,48.3,9.2
7/16/2024,Nayarit,839.5,39.1,41.4,4.6
7/16/2024,Colima,1225.9,57.5,41.4,2.3
7/16/2024,Sinaloa,6297.4,292.1,188.6,34.5
7/16/2024,Mexico City,66104.3,3171.7,2550.7,315.1
7/16/2024,Guanajuato,8650.3,326.6,223.1,25.3
7/16/2024,Sonora,6049,250.7,128.8,13.8
7/16/2024,Coahuila,6672.3,841.8,729.1,11.5
7/16/2024,Puebla,8896.4,420.9,280.6,43.7
7/16/2024,Guerrero,2566.8,101.2,64.4,2.3
7/16/2024,Baja California Sur,1299.5,62.1,46,0
7/16/2024,Tamaulipas,5053.1,218.5,172.5,23
7/16/2024,Zacatecas,1467.4,55.2,32.2,4.6
7/16/2024,Morelos,3693.8,115,75.9,9.2
7/16/2024,Querétaro,6207.7,289.8,179.4,27.6
7/16/2024,Baja California,6451.5,188.6,135.7,9.2
7/16/2024,Tabasco,3914.6,140.3,101.2,9.2
7/16/2024,Campeche,1426,55.2,36.8,4.6
7/16/2024,Michoacán,5906.4,172.5,128.8,16.1
7/16/2024,Chihuahua,7157.6,305.9,190.9,23
7/16/2024,México,31919.4,1347.8,970.6,154.1
7/16/2024,Quintana Roo,6131.8,319.7,204.7,25.3
7/16/2024,Veracruz,8056.9,280.6,204.7,11.5
7/16/2024,Yucatán,5692.5,241.5,181.7,18.4
7/16/2024,Hidalgo,2612.8,117.3,94.3,13.8
7/16/2024,San Luis Potosí,3006.1,98.9,98.9,13.8
7/16/2024,Tlaxcala,1018.9,48.3,48.3,4.6
7/16/2024,Chiapas,2044.7,75.9,62.1,6.9
7/16/2024,Oaxaca,1322.5,34.5,20.7,2.3
7/16/2024,Durango,1593.9,57.5,25.3,4.6
7/16/2024,Aguascalientes,2010.2,78.2,59.8,16.1
7/16/2024,Jalisco,25525.4,1242,830.3,110.4
7/16/2024,Nuevo León,21824.7,922.3,660.1,78.2
7/17/2024,Sinaloa,4892.1,317.4,197.8,36.8
7/17/2024,Chiapas,1607.7,96.6,64.4,4.6
7/17/2024,Michoacán,4494.2,209.3,147.2,23
7/17/2024,Puebla,6325,308.2,264.5,27.6
7/17/2024,Baja California,4082.5,230,156.4,23
7/17/2024,Aguascalientes,1685.9,71.3,62.1,4.6
7/17/2024,Durango,1108.6,46,43.7,6.9
7/17/2024,Campeche,1262.7,66.7,46,11.5
7/17/2024,Colima,1041.9,50.6,34.5,4.6
7/17/2024,Baja California Sur,1087.9,64.4,39.1,2.3
7/17/2024,Oaxaca,1076.4,50.6,52.9,18.4
7/17/2024,Tabasco,3277.5,161,121.9,23
7/17/2024,Guerrero,2093,101.2,82.8,9.2
7/17/2024,San Luis Potosí,2286.2,110.4,101.2,9.2
7/17/2024,Quintana Roo,4747.2,239.2,172.5,23
7/17/2024,Hidalgo,2152.8,94.3,101.2,16.1
7/17/2024,Jalisco,21247.4,1145.4,798.1,101.2
7/17/2024,Nuevo León,17553.6,982.1,699.2,98.9
7/17/2024,Tamaulipas,3799.6,188.6,135.7,18.4
7/17/2024,Chihuahua,5276.2,246.1,188.6,25.3
7/17/2024,Tlaxcala,754.4,41.4,25.3,4.6
7/17/2024,Querétaro,5474,287.5,207,29.9
7/17/2024,Morelos,2990,174.8,144.9,13.8
7/17/2024,Zacatecas,1352.4,48.3,50.6,9.2
7/17/2024,Nayarit,768.2,34.5,25.3,0
7/17/2024,Sonora,4335.5,218.5,144.9,23
7/17/2024,Yucatán,4526.4,216.2,149.5,20.7
7/17/2024,Guanajuato,6621.7,351.9,241.5,32.2
7/17/2024,Coahuila,5103.7,823.4,736,20.7
7/17/2024,Veracruz,6444.6,328.9,253,29.9
7/17/2024,Mexico City,57789.8,3229.2,2734.7,310.5
7/17/2024,México,26804.2,1320.2,984.4,126.5
7/18/2024,Tamaulipas,3935.3,181.7,138,4.6
7/18/2024,Yucatán,4519.5,262.2,218.5,20.7
7/18/2024,Quintana Roo,4887.5,227.7,163.3,23
7/18/2024,Nayarit,839.5,62.1,36.8,9.2
7/18/2024,Nuevo León,18908.3,1129.3,821.1,119.6
7/18/2024,Jalisco,22176.6,1329.4,945.3,142.6
7/18/2024,Coahuila,5352.1,830.3,733.7,25.3
7/18/2024,Sinaloa,5462.5,250.7,216.2,20.7
7/18/2024,Veracruz,6764.3,351.9,285.2,39.1
7/18/2024,Querétaro,5349.8,312.8,236.9,43.7
7/18/2024,Durango,1083.3,69,39.1,6.9
7/18/2024,Oaxaca,1016.6,59.8,39.1,6.9
7/18/2024,Sonora,4857.6,315.1,209.3,18.4
7/18/2024,Hidalgo,2111.4,108.1,92,11.5
7/18/2024,Colima,1170.7,57.5,55.2,6.9
7/18/2024,Aguascalientes,1660.6,82.8,62.1,2.3
7/18/2024,Tabasco,3491.4,241.5,195.5,34.5
7/18/2024,Puebla,6405.5,308.2,248.4,25.3
7/18/2024,Chiapas,1754.9,94.3,73.6,4.6
7/18/2024,Guerrero,2134.4,98.9,69,9.2
7/18/2024,Michoacán,4724.2,230,163.3,16.1
7/18/2024,Mexico City,58709.8,3613.3,2863.5,319.7
7/18/2024,Morelos,3335,211.6,156.4,6.9
7/18/2024,Zacatecas,1274.2,87.4,73.6,13.8
7/18/2024,México,27018.1,1377.7,1000.5,117.3
7/18/2024,Baja California Sur,1101.7,71.3,43.7,2.3
7/18/2024,Guanajuato,7212.8,391,335.8,46
7/18/2024,Chihuahua,5202.6,280.6,190.9,23
7/18/2024,Campeche,1136.2,57.5,46,4.6
7/18/2024,Baja California,4698.9,232.3,119.6,6.9
7/18/2024,San Luis Potosí,2380.5,112.7,108.1,18.4
7/18/2024,Tlaxcala,966,52.9,52.9,4.6
7/19/2024,Coahuila,4804.7,786.6,703.8,18.4
7/19/2024,Zacatecas,1152.3,46,39.1,4.6
7/19/2024,Morelos,3249.9,163.3,142.6,23
7/19/2024,Michoacán,4508,200.1,156.4,13.8
7/19/2024,Durango,1136.2,48.3,50.6,4.6
7/19/2024,Guanajuato,6656.2,310.5,246.1,25.3
7/19/2024,Baja California Sur,1048.8,85.1,46,6.9
7/19/2024,San Luis Potosí,2076.9,105.8,75.9,13.8
7/19/2024,Quintana Roo,4744.9,273.7,195.5,23
7/19/2024,Tlaxcala,883.2,57.5,52.9,4.6
7/19/2024,México,25615.1,1230.5,975.2,154.1
7/19/2024,Querétaro,5283.1,308.2,213.9,27.6
7/19/2024,Oaxaca,883.2,64.4,46,9.2
7/19/2024,Tamaulipas,3509.8,163.3,124.2,16.1
7/19/2024,Guerrero,2047,89.7,75.9,11.5
7/19/2024,Aguascalientes,1729.6,101.2,80.5,23
7/19/2024,Baja California,4363.1,207,174.8,16.1
7/19/2024,Mexico City,55390.9,3475.3,2900.3,351.9
7/19/2024,Yucatán,4512.6,253,149.5,23
7/19/2024,Campeche,1097.1,71.3,43.7,6.9
7/19/2024,Chihuahua,4830,331.2,204.7,20.7
7/19/2024,Nuevo León,17275.3,1078.7,729.1,110.4
7/19/2024,Jalisco,20463.1,1159.2,853.3,142.6
7/19/2024,Tabasco,3489.1,197.8,144.9,32.2
7/19/2024,Hidalgo,2201.1,128.8,87.4,16.1
7/19/2024,Chiapas,1669.8,96.6,73.6,9.2
7/19/2024,Veracruz,6417,335.8,273.7,36.8
7/19/2024,Sinaloa,5623.5,347.3,278.3,29.9
7/19/2024,Nayarit,784.3,36.8,36.8,9.2
7/19/2024,Colima,963.7,64.4,36.8,0
7/19/2024,Puebla,6046.7,335.8,241.5,16.1
7/19/2024,Sonora,4480.4,264.5,177.1,16.1
7/20/2024,Nayarit,639.4,41.4,25.3,4.6
7/20/2024,Oaxaca,949.9,41.4,29.9,6.9
7/20/2024,Guerrero,1810.1,89.7,50.6,9.2
7/20/2024,San Luis Potosí,1881.4,66.7,69,6.9
7/20/2024,Baja California,4130.8,197.8,149.5,13.8
7/20/2024,Campeche,1083.3,46,34.5,6.9
7/20/2024,Aguascalientes,1584.7,85.1,43.7,6.9
7/20/2024,Mexico City,53284.1,3178.6,2546.1,303.6
7/20/2024,Chihuahua,4869.1,269.1,209.3,32.2
7/20/2024,Chiapas,1699.7,105.8,98.9,13.8
7/20/2024,Veracruz,6352.6,324.3,269.1,32.2
7/20/2024,Morelos,3194.7,156.4,167.9,36.8
7/20/2024,Zacatecas,1090.2,50.6,32.2,6.9
7/20/2024,Colima,1009.7,66.7,50.6,4.6
7/20/2024,Querétaro,5145.1,259.9,163.3,18.4
7/20/2024,Sinaloa,5317.6,317.4,202.4,32.2
7/20/2024,Puebla,5756.9,305.9,239.2,32.2
7/20/2024,Tamaulipas,3463.8,200.1,135.7,9.2
7/20/2024,Hidalgo,1941.2,85.1,62.1,13.8
7/20/2024,Tabasco,3263.7,156.4,110.4,18.4
7/20/2024,Durango,1002.8,57.5,25.3,2.3
7/20/2024,México,25185,1189.1,853.3,115
7/20/2024,Jalisco,19798.4,1179.9,782,138
7/20/2024,Nuevo León,16803.8,977.5,722.2,108.1
7/20/2024,Michoacán,4271.1,230,154.1,16.1
7/20/2024,Coahuila,4682.8,611.8,568.1,18.4
7/20/2024,Quintana Roo,4774.8,287.5,193.2,20.7
7/20/2024,Baja California Sur,1060.3,73.6,59.8,9.2
7/20/2024,Yucatán,4498.8,230,126.5,27.6
7/20/2024,Sonora,4583.9,262.2,174.8,11.5
7/20/2024,Guanajuato,6773.5,368,273.7,36.8
7/20/2024,Tlaxcala,894.7,55.2,41.4,11.5
7/21/2024,Durango,1030.4,59.8,36.8,2.3
7/21/2024,Michoacán,4271.1,227.7,138,13.8
7/21/2024,Veracruz,6729.8,322,197.8,25.3
7/21/2024,Sonora,4478.1,230,140.3,20.7
7/21/2024,Aguascalientes,1497.3,69,55.2,11.5
7/21/2024,Campeche,1216.7,50.6,36.8,6.9
7/21/2024,Zacatecas,1154.6,46,50.6,6.9
7/21/2024,Morelos,3369.5,144.9,98.9,11.5
7/21/2024,San Luis Potosí,2065.4,108.1,92,11.5
7/21/2024,Oaxaca,945.3,64.4,29.9,2.3
7/21/2024,Yucatán,4567.8,223.1,144.9,11.5
7/21/2024,Quintana Roo,4818.5,211.6,165.6,27.6
7/21/2024,Guanajuato,6732.1,354.2,246.1,23
7/21/2024,Chiapas,1761.8,112.7,94.3,9.2
7/21/2024,Hidalgo,2086.1,115,96.6,6.9
7/21/2024,Mexico City,52582.6,3070.5,2605.9,322
7/21/2024,Tabasco,3309.7,174.8,124.2,13.8
7/21/2024,Sinaloa,4896.7,273.7,211.6,36.8
7/21/2024,Baja California Sur,1023.5,73.6,32.2,0
7/21/2024,Nayarit,738.3,52.9,25.3,2.3
7/21/2024,Tlaxcala,993.6,43.7,34.5,6.9
7/21/2024,Chihuahua,4926.6,220.8,154.1,13.8
7/21/2024,Coahuila,4986.4,660.1,572.7,20.7
7/21/2024,Tamaulipas,3843.3,172.5,131.1,23
7/21/2024,Colima,915.4,66.7,43.7,6.9
7/21/2024,Querétaro,5191.1,301.3,200.1,36.8
7/21/2024,Jalisco,19407.4,1129.3,765.9,105.8
7/21/2024,Nuevo León,16967.1,949.9,669.3,112.7
7/21/2024,México,26374.1,1258.1,975.2,170.2
7/21/2024,Guerrero,1961.9,110.4,85.1,6.9
7/21/2024,Baja California,4521.8,220.8,156.4,18.4
7/21/2024,Puebla,6007.6,257.6,190.9,36.8
7/22/2024,Yucatán,5129,322,248.4,39.1
7/22/2024,Chihuahua,5561.4,342.7,246.1,36.8
7/22/2024,Nayarit,848.7,89.7,62.1,6.9
7/22/2024,Tabasco,3910,227.7,200.1,23
7/22/2024,Aguascalientes,1851.5,108.1,87.4,16.1
7/22/2024,Guanajuato,7532.5,379.5,310.5,34.5
7/22/2024,Oaxaca,1150,55.2,36.8,4.6
7/22/2024,México,27535.6,1294.9,1090.2,167.9
7/22/2024,Tlaxcala,1064.9,69,43.7,6.9
7/22/2024,San Luis Potosí,2484,147.2,115,9.2
7/22/2024,Durango,1053.4,55.2,41.4,4.6
7/22/2024,Hidalgo,2293.1,101.2,92,9.2
7/22/2024,Puebla,6653.9,356.5,250.7,34.5
7/22/2024,Colima,1071.8,57.5,36.8,9.2
7/22/2024,Sonora,5607.4,370.3,213.9,16.1
7/22/2024,Quintana Roo,5188.8,248.4,200.1,18.4
7/22/2024,Coahuila,5540.7,809.6,722.2,29.9
7/22/2024,Chiapas,2033.2,124.2,87.4,11.5
7/22/2024,Campeche,1426,66.7,55.2,4.6
7/22/2024,Baja California Sur,1136.2,85.1,57.5,6.9
7/22/2024,Baja California,5135.9,324.3,223.1,18.4
7/22/2024,Mexico City,60094.4,3562.7,2895.7,384.1
7/22/2024,Veracruz,7601.5,384.1,294.4,27.6
7/22/2024,Sinaloa,5977.7,386.4,310.5,46
7/22/2024,Zacatecas,1368.5,89.7,64.4,6.9
7/22/2024,Morelos,3772,204.7,133.4,20.7
7/22/2024,Tamaulipas,4312.5,230,161,23
7/22/2024,Guerrero,2235.6,110.4,85.1,11.5
7/22/2024,Michoacán,4639.1,250.7,170.2,11.5
7/22/2024,Querétaro,5881.1,354.2,287.5,48.3
7/22/2024,Nuevo León,19276.3,1143.1,807.3,112.7
7/22/2024,Jalisco,21171.5,1281.1,864.8,117.3
7/23/2024,Hidalgo,2171.2,121.9,115,11.5
7/23/2024,Tabasco,3760.5,170.2,156.4,20.7
7/23/2024,Morelos,3461.5,170.2,115,16.1
7/23/2024,Zacatecas,1375.4,73.6,48.3,4.6
7/23/2024,Puebla,6621.7,322,255.3,27.6
7/23/2024,Chiapas,1948.1,101.2,92,9.2
7/23/2024,Oaxaca,936.1,34.5,46,9.2
7/23/2024,Coahuila,5614.3,795.8,708.4,27.6
7/23/2024,Querétaro,5648.8,257.6,177.1,50.6
7/23/2024,Sonora,5717.8,400.2,216.2,18.4
7/23/2024,Campeche,1207.5,50.6,48.3,6.9
7/23/2024,Michoacán,5163.5,269.1,172.5,23
7/23/2024,Nuevo León,20350.4,1235.1,906.2,142.6
7/23/2024,Jalisco,21636.1,1147.7,878.6,124.2
7/23/2024,Yucatán,5009.4,246.1,179.4,18.4
7/23/2024,Chihuahua,5124.4,264.5,170.2,32.2
7/23/2024,San Luis Potosí,2274.7,94.3,80.5,16.1
7/23/2024,Mexico City,57895.6,3279.8,2711.7,308.2
7/23/2024,Guanajuato,7447.4,328.9,253,34.5
7/23/2024,Tamaulipas,4204.4,225.4,149.5,20.7
7/23/2024,Sinaloa,6115.7,349.6,250.7,43.7
7/23/2024,Veracruz,7238.1,377.2,294.4,23
7/23/2024,Nayarit,756.7,32.2,29.9,4.6
7/23/2024,Guerrero,2265.5,119.6,85.1,11.5
7/23/2024,Tlaxcala,1009.7,52.9,80.5,9.2
7/23/2024,Baja California,4602.3,218.5,138,13.8
7/23/2024,Aguascalientes,1892.9,82.8,71.3,2.3
7/23/2024,Durango,1122.4,34.5,34.5,4.6
7/23/2024,Quintana Roo,5096.8,319.7,248.4,25.3
7/23/2024,Colima,1014.3,46,20.7,2.3
7/23/2024,Baja California Sur,1094.8,78.2,52.9,4.6
7/23/2024,México,27705.8,1350.1,1018.9,124.2
7/24/2024,México,28094.5,1840,1455.9,257.6
7/24/2024,Oaxaca,1005.1,75.9,62.1,9.2
7/24/2024,Sinaloa,5943.2,476.1,278.3,41.4
7/24/2024,Colima,1078.7,124.2,78.2,6.9
7/24/2024,Baja California,4800.1,391,241.5,29.9
7/24/2024,Aguascalientes,2175.8,186.3,119.6,13.8
7/24/2024,Nayarit,963.7,89.7,66.7,9.2
7/24/2024,Coahuila,6150.2,917.7,791.2,59.8
7/24/2024,Puebla,6007.6,384.1,264.5,39.1
7/24/2024,Hidalgo,2175.8,133.4,149.5,18.4
7/24/2024,Chihuahua,5568.3,473.8,303.6,36.8
7/24/2024,Durango,1177.6,87.4,50.6,2.3
7/24/2024,Baja California Sur,1253.5,117.3,48.3,6.9
7/24/2024,Yucatán,5391.2,464.6,363.4,57.5
7/24/2024,Tabasco,3926.1,301.3,232.3,41.4
7/24/2024,Tlaxcala,933.8,55.2,71.3,4.6
7/24/2024,Tamaulipas,4478.1,391,269.1,34.5
7/24/2024,Quintana Roo,5750,492.2,301.3,25.3
7/24/2024,Michoacán,5582.1,388.7,239.2,41.4
7/24/2024,Veracruz,6911.5,517.5,361.1,43.7
7/24/2024,San Luis Potosí,2352.9,211.6,161,23
7/24/2024,Querétaro,5860.4,489.9,340.4,52.9
7/24/2024,Nuevo León,22466.4,2132.1,1400.7,218.5
7/24/2024,Jalisco,21045,1616.9,1085.6,154.1
7/24/2024,Zacatecas,1412.2,133.4,94.3,16.1
7/24/2024,Morelos,3535.1,257.6,181.7,16.1
7/24/2024,Guerrero,2576,167.9,117.3,25.3
7/24/2024,Campeche,1269.6,105.8,66.7,2.3
7/24/2024,Mexico City,55747.4,4324,3397.1,510.6
7/24/2024,Guanajuato,7327.8,533.6,358.8,52.9
7/24/2024,Sonora,6191.6,407.1,257.6,25.3
7/24/2024,Chiapas,2125.2,188.6,94.3,13.8
7/25/2024,Morelos,1672.1,94.3,108.1,25.3
7/25/2024,Zacatecas,625.6,32.2,39.1,2.3
7/25/2024,Jalisco,9616.3,542.8,591.1,110.4
7/25/2024,Nuevo León,9029.8,632.5,547.4,103.5
7/25/2024,Guanajuato,3307.4,174.8,184,27.6
7/25/2024,Yucatán,2405.8,151.8,156.4,20.7
7/25/2024,Baja California,1918.2,119.6,101.2,11.5
7/25/2024,Chihuahua,2502.4,128.8,147.2,13.8
7/25/2024,Hidalgo,1081,71.3,85.1,16.1
7/25/2024,Campeche,664.7,29.9,18.4,4.6
7/25/2024,Sinaloa,2490.9,144.9,131.1,16.1
7/25/2024,Durango,531.3,46,36.8,6.9
7/25/2024,Sonora,2546.1,140.3,119.6,23
7/25/2024,Tlaxcala,510.6,32.2,18.4,4.6
7/25/2024,Tabasco,2143.6,82.8,92,11.5
7/25/2024,Tamaulipas,1934.3,117.3,96.6,9.2
7/25/2024,Oaxaca,450.8,29.9,20.7,2.3
7/25/2024,Mexico City,29904.6,2162,2049.3,241.5
7/25/2024,Coahuila,2769.2,531.3,529,16.1
7/25/2024,Querétaro,2615.1,177.1,144.9,20.7
7/25/2024,Chiapas,867.1,59.8,46,0
7/25/2024,Veracruz,3199.3,167.9,188.6,27.6
7/25/2024,Aguascalientes,1046.5,62.1,52.9,6.9
7/25/2024,Michoacán,2320.7,119.6,128.8,13.8
7/25/2024,Colima,455.4,29.9,16.1,2.3
7/25/2024,México,15076.5,795.8,696.9,98.9
7/25/2024,Puebla,2697.9,133.4,124.2,11.5
7/25/2024,Baja California Sur,524.4,34.5,27.6,2.3
7/25/2024,Quintana Roo,2835.9,156.4,154.1,29.9
7/25/2024,Guerrero,1175.3,73.6,92,11.5
7/25/2024,San Luis Potosí,1044.2,78.2,87.4,20.7
7/25/2024,Nayarit,420.9,20.7,13.8,2.3
7/26/2024,Campeche,1122.4,66.7,66.7,2.3
7/26/2024,San Luis Potosí,2040.1,124.2,85.1,13.8
7/26/2024,Chihuahua,4390.7,273.7,200.1,23
7/26/2024,Sonora,4579.3,315.1,225.4,39.1
7/26/2024,Aguascalientes,1550.2,92,66.7,11.5
7/26/2024,Guerrero,1915.9,119.6,103.5,18.4
7/26/2024,Hidalgo,1803.2,82.8,80.5,23
7/26/2024,Colima,839.5,32.2,25.3,4.6
7/26/2024,Chiapas,1727.3,98.9,71.3,6.9
7/26/2024,Oaxaca,830.3,59.8,55.2,9.2
7/26/2024,Guanajuato,6345.7,340.4,246.1,48.3
7/26/2024,Baja California,4029.6,257.6,188.6,16.1
7/26/2024,Mexico City,46225.4,2847.4,2444.9,303.6
7/26/2024,Coahuila,4938.1,715.3,646.3,32.2
7/26/2024,Nayarit,772.8,41.4,34.5,9.2
7/26/2024,Tlaxcala,788.9,66.7,48.3,2.3
7/26/2024,Zacatecas,1150,62.1,59.8,11.5
7/26/2024,Morelos,2992.3,172.5,131.1,18.4
7/26/2024,Yucatán,4579.3,248.4,246.1,36.8
7/26/2024,Nuevo León,18151.6,1375.4,1104,213.9
7/26/2024,Jalisco,17923.9,1062.6,883.2,151.8
7/26/2024,Puebla,5195.7,255.3,243.8,43.7
7/26/2024,Querétaro,4664.4,262.2,218.5,36.8
7/26/2024,Tabasco,3302.8,202.4,126.5,25.3
7/26/2024,Durango,917.7,52.9,43.7,2.3
7/26/2024,Tamaulipas,3703,227.7,147.2,20.7
7/26/2024,Baja California Sur,1122.4,55.2,55.2,11.5
7/26/2024,Michoacán,4165.3,236.9,195.5,27.6
7/26/2024,México,22264,1145.4,926.9,195.5
7/26/2024,Veracruz,5796,335.8,289.8,32.2
7/26/2024,Quintana Roo,4560.9,255.3,255.3,50.6
7/26/2024,Sinaloa,5041.6,379.5,257.6,41.4
7/27/2024,Colima,784.3,55.2,34.5,6.9
7/27/2024,Baja California,3882.4,202.4,156.4,20.7
7/27/2024,Hidalgo,1794,105.8,98.9,23
7/27/2024,Aguascalientes,1400.7,92,71.3,13.8
7/27/2024,Veracruz,5388.9,232.3,227.7,20.7
7/27/2024,Michoacán,3486.8,204.7,165.6,25.3
7/27/2024,Sinaloa,4586.2,322,211.6,32.2
7/27/2024,Tlaxcala,729.1,41.4,36.8,6.9
7/27/2024,Guerrero,1725,82.8,64.4,6.9
7/27/2024,Guanajuato,5577.5,257.6,218.5,23
7/27/2024,Chihuahua,4294.1,312.8,207,32.2
7/27/2024,Tamaulipas,3594.9,202.4,133.4,11.5
7/27/2024,Durango,1009.7,57.5,46,9.2
7/27/2024,Yucatán,4199.8,225.4,181.7,25.3
7/27/2024,Campeche,1099.4,66.7,48.3,4.6
7/27/2024,Sonora,4333.2,243.8,156.4,9.2
7/27/2024,Baja California Sur,871.7,52.9,48.3,6.9
7/27/2024,Nayarit,729.1,57.5,39.1,4.6
7/27/2024,Mexico City,42276.3,2757.7,2343.7,289.8
7/27/2024,Zacatecas,1035,64.4,46,2.3
7/27/2024,Morelos,2640.4,126.5,87.4,6.9
7/27/2024,México,21072.6,1023.5,793.5,89.7
7/27/2024,Oaxaca,887.8,48.3,36.8,9.2
7/27/2024,Tabasco,3033.7,197.8,126.5,20.7
7/27/2024,San Luis Potosí,1805.5,92,48.3,11.5
