region,date,sessions,add_to_carts,checkouts,total_orders
Jalisco,1/30/2024,5599.8,244.8,239.7,30.6
Guanajuato,12/2/2024,5594.7,175.1,113.9,22.1
,4/18/2024,5594.7,163.2,96.9,22.1
Jalisco,5/25/2024,5593,214.2,132.6,20.4
,12/5/2023,5587.9,226.1,188.7,23.8
Jalisco,2/25/2024,5584.5,183.6,144.5,13.6
Sinaloa,5/16/2024,5572.6,159.8,79.9,22.1
Sonora,11/25/2024,5569.2,168.3,66.3,13.6
Guanajuato,7/22/2024,5567.5,280.5,122.4,25.5
,6/19/2024,5567.5,554.2,457.3,10.2
Jalisco,12/31/2023,5564.1,234.6,192.1,18.7
Guanajuato,9/6/2024,5557.3,142.8,61.2,18.7
Nuevo León,2/2/2024,5548.8,229.5,178.5,18.7
,12/20/2023,5536.9,221,214.2,17
Querétaro,11/30/2024,5535.2,129.2,86.7,11.9
Puebla,9/7/2024,5528.4,134.3,44.2,6.8
Nuevo León,2/4/2024,5528.4,246.5,175.1,23.8
México,2/22/2024,5523.3,266.9,255,30.6
Guanajuato,5/17/2024,5519.9,183.6,78.2,10.2
Nuevo León,2/20/2024,5513.1,209.1,164.9,13.6
Nuevo León,3/30/2024,5513.1,202.3,91.8,20.4
Guanajuato,11/12/2024,5508,154.7,49.3,8.5
Guanajuato,7/23/2024,5504.6,243.1,112.2,25.5
Nuevo León,1/16/2024,5489.3,239.7,171.7,30.6
Jalisco,2/24/2024,5487.6,251.6,207.4,23.8
Nuevo León,1/9/2024,5479.1,231.2,175.1,25.5
Nuevo León,2/26/2024,5479.1,210.8,175.1,20.4
Querétaro,11/11/2024,5474,163.2,90.1,20.4
Veracruz,10/28/2024,5470.6,175.1,59.5,17
Veracruz,10/1/2024,5468.9,175.1,66.3,10.2
Guanajuato,10/17/2024,5462.1,168.3,76.5,6.8
Guanajuato,5/19/2024,5460.4,158.1,83.3,17
Guanajuato,11/28/2024,5450.2,130.9,57.8,10.2
Yucatán,11/19/2024,5446.8,187,100.3,27.2
,6/20/2024,5438.3,528.7,409.7,13.6
Nuevo León,2/10/2024,5431.5,181.9,146.2,8.5
Quintana Roo,12/1/2024,5429.8,181.9,95.2,25.5
Nuevo León,1/19/2024,5426.4,197.2,141.1,15.3
Baja California,11/5/2024,5419.6,178.5,49.3,8.5
,4/19/2024,5416.2,117.3,61.2,13.6
Guanajuato,7/24/2024,5416.2,394.4,154.7,39.1
Baja California,11/6/2024,5407.7,170,40.8,13.6
Jalisco,5/24/2024,5404.3,173.4,91.8,25.5
,12/14/2023,5397.5,181.9,185.3,15.3
,4/10/2024,5392.4,173.4,85,17
Baja California,11/7/2024,5390.7,193.8,64.6,10.2
Querétaro,11/10/2024,5389,130.9,74.8,13.6
Coahuila,11/25/2024,5385.6,147.9,61.2,10.2
Yucatán,11/14/2024,5383.9,139.4,73.1,25.5
,12/21/2023,5365.2,200.6,181.9,32.3
,12/18/2023,5365.2,261.8,192.1,23.8
Guanajuato,7/13/2024,5363.5,153,56.1,8.5
Nuevo León,1/22/2024,5361.8,192.1,139.4,17
,4/22/2024,5361.8,142.8,73.1,20.4
,5/13/2024,5356.7,161.5,64.6,11.9
Yucatán,12/2/2024,5355,161.5,74.8,15.3
Veracruz,9/6/2024,5355,166.6,64.6,10.2
México,12/24/2023,5351.6,219.3,229.5,28.9
,4/23/2024,5351.6,134.3,56.1,8.5
Veracruz,7/23/2024,5349.9,278.8,115.6,17
Puebla,5/17/2024,5344.8,166.6,86.7,17
Querétaro,11/4/2024,5343.1,130.9,68,11.9
Chihuahua,11/30/2024,5338,156.4,85,8.5
Guanajuato,7/18/2024,5331.2,289,141.1,34
,12/19/2023,5319.3,239.7,202.3,18.7
,12/6/2023,5315.9,249.9,209.1,28.9
Baja California,11/30/2024,5302.3,195.5,49.3,8.5
Chihuahua,7/16/2024,5290.4,226.1,69.7,17
,3/9/2024,5283.6,144.5,78.2,10.2
Nuevo León,5/31/2024,5283.6,231.2,102,27.2
Puebla,12/1/2024,5281.9,154.7,86.7,23.8
Jalisco,2/14/2024,5275.1,181.9,161.5,11.9
Tamaulipas,11/25/2024,5271.7,129.2,57.8,10.2
Nuevo León,6/2/2024,5264.9,142.8,74.8,13.6
Tabasco,5/15/2024,5259.8,151.3,74.8,15.3
Quintana Roo,12/2/2024,5259.8,159.8,69.7,17
Guanajuato,12/1/2024,5241.1,125.8,74.8,32.3
,4/26/2024,5239.4,159.8,85,20.4
,12/12/2023,5239.4,153,159.8,28.9
Guanajuato,5/20/2024,5234.3,187,71.4,11.9
,6/3/2024,5230.9,290.7,249.9,20.4
Quintana Roo,12/3/2024,5230.9,210.8,103.7,30.6
,6/7/2024,5227.5,328.1,265.2,17
Baja California,3/11/2024,5227.5,115.6,25.5,3.4
,6/8/2024,5224.1,351.9,255,11.9
Nuevo León,1/20/2024,5205.4,180.2,125.8,10.2
Jalisco,5/26/2024,5202,188.7,107.1,20.4
,6/16/2024,5198.6,513.4,433.5,18.7
,4/24/2024,5193.5,154.7,66.3,13.6
,3/24/2024,5193.5,187,76.5,15.3
Veracruz,7/13/2024,5185,161.5,66.3,11.9
Nuevo León,1/24/2024,5183.3,156.4,125.8,11.9
Veracruz,5/22/2024,5176.5,171.7,125.8,22.1
,6/9/2024,5176.5,392.7,265.2,25.5
Morelos,11/24/2024,5176.5,124.1,40.8,5.1
,5/10/2024,5176.5,129.2,95.2,10.2
Guanajuato,9/8/2024,5174.8,120.7,45.9,11.9
Sonora,11/26/2024,5162.9,139.4,35.7,5.1
Nuevo León,1/28/2024,5159.5,202.3,154.7,20.4
Jalisco,6/1/2024,5159.5,168.3,103.7,25.5
Puebla,9/5/2024,5157.8,115.6,45.9,3.4
,6/21/2024,5157.8,504.9,425,25.5
Quintana Roo,11/29/2024,5142.5,137.7,93.5,22.1
Nuevo León,6/1/2024,5139.1,197.2,88.4,20.4
Quintana Roo,11/19/2024,5139.1,163.2,71.4,13.6
Yucatán,12/1/2024,5130.6,178.5,69.7,17
,6/15/2024,5127.2,538.9,433.5,10.2
,5/14/2024,5122.1,193.8,112.2,34
,6/6/2024,5115.3,336.6,253.3,13.6
Veracruz,9/8/2024,5113.6,137.7,47.6,5.1
Guerrero,11/24/2024,5110.2,103.7,47.6,5.1
Nuevo León,1/29/2024,5110.2,181.9,149.6,18.7
Veracruz,7/24/2024,5108.5,382.5,168.3,32.3
,3/4/2024,5108.5,159.8,66.3,18.7
Nuevo León,2/3/2024,5100,256.7,180.2,15.3
Yucatán,12/3/2024,5098.3,190.4,83.3,17
Puebla,5/19/2024,5098.3,151.3,79.9,10.2
Sonora,11/21/2024,5098.3,153,47.6,15.3
Nuevo León,1/1/2024,5094.9,154.7,117.3,8.5
Veracruz,11/2/2024,5091.5,127.5,47.6,5.1
,6/5/2024,5088.1,334.9,263.5,20.4
Quintana Roo,11/13/2024,5086.4,170,49.3,8.5
Querétaro,11/9/2024,5083,112.2,57.8,11.9
Nuevo León,1/25/2024,5083,202.3,122.4,20.4
Guanajuato,8/27/2024,5079.6,146.2,52.7,13.6
Nuevo León,2/23/2024,5072.8,171.7,137.7,15.3
Guanajuato,9/9/2024,5064.3,159.8,78.2,10.2
Jalisco,12/27/2023,5054.1,266.9,212.5,25.5
Tamaulipas,11/26/2024,5052.4,117.3,39.1,1.7
Veracruz,5/21/2024,5050.7,168.3,124.1,23.8
Nuevo León,5/30/2024,5049,204,108.8,23.8
Baja California,11/11/2024,5047.3,144.5,57.8,11.9
Morelos,11/23/2024,5047.3,100.3,30.6,5.1
,4/27/2024,5045.6,204,102,20.4
,5/24/2024,5042.2,161.5,108.8,23.8
,6/4/2024,5033.7,345.1,238,8.5
Guanajuato,5/18/2024,5032,142.8,52.7,11.9
Nuevo León,2/25/2024,5030.3,181.9,151.3,11.9
Puebla,9/6/2024,5030.3,113.9,35.7,5.1
,4/11/2024,5028.6,178.5,83.3,11.9
Guanajuato,7/20/2024,5006.5,272,110.5,27.2
,4/7/2024,5001.4,137.7,76.5,17
Nuevo León,1/31/2024,5001.4,226.1,188.7,30.6
Veracruz,7/18/2024,4999.7,260.1,141.1,28.9
Guanajuato,7/11/2024,4994.6,190.4,76.5,13.6
Coahuila,11/14/2024,4992.9,113.9,40.8,3.4
Sonora,11/20/2024,4986.1,122.4,39.1,6.8
Yucatán,11/13/2024,4979.3,136,57.8,18.7
,3/25/2024,4977.6,197.2,110.5,27.2
Guanajuato,7/21/2024,4975.9,261.8,102,17
Guanajuato,8/31/2024,4974.2,153,59.5,18.7
Veracruz,7/21/2024,4974.2,238,81.6,18.7
Nuevo León,1/11/2024,4964,200.6,141.1,20.4
Baja California,11/4/2024,4958.9,161.5,35.7,5.1
Jalisco,2/21/2024,4950.4,164.9,163.2,11.9
Veracruz,10/21/2024,4947,108.8,44.2,8.5
México,12/25/2023,4945.3,193.8,217.6,40.8
,3/22/2024,4945.3,198.9,107.1,25.5
Querétaro,5/16/2024,4943.6,188.7,90.1,15.3
Guanajuato,10/16/2024,4941.9,129.2,51,15.3
Michoacán,11/14/2024,4940.2,120.7,59.5,11.9
,3/15/2024,4938.5,204,137.7,15.3
Coahuila,7/16/2024,4931.7,622.2,357,8.5
Coahuila,11/26/2024,4930,129.2,44.2,10.2
Chihuahua,11/5/2024,4924.9,161.5,74.8,13.6
Guanajuato,7/19/2024,4919.8,229.5,112.2,18.7
Puebla,7/22/2024,4918.1,263.5,113.9,25.5
Veracruz,4/1/2024,4918.1,156.4,95.2,17
Yucatán,11/29/2024,4911.3,136,85,18.7
Veracruz,12/5/2023,4907.9,224.4,190.4,18.7
Jalisco,2/22/2024,4907.9,232.9,205.7,23.8
Puebla,11/29/2024,4906.2,178.5,91.8,25.5
Puebla,5/18/2024,4901.1,159.8,83.3,20.4
Puebla,11/12/2024,4901.1,149.6,57.8,11.9
Sonora,11/19/2024,4899.4,175.1,66.3,8.5
,6/25/2024,4897.7,489.6,406.3,22.1
Sonora,11/14/2024,4896,127.5,49.3,10.2
Puebla,7/23/2024,4894.3,238,105.4,20.4
Guanajuato,7/17/2024,4894.3,260.1,78.2,23.8
Michoacán,11/25/2024,4892.6,137.7,66.3,20.4
Sonora,12/1/2024,4890.9,141.1,47.6,11.9
Nuevo León,1/3/2024,4889.2,207.4,175.1,28.9
Guanajuato,12/3/2024,4887.5,149.6,59.5,17
,4/25/2024,4887.5,144.5,73.1,13.6
Jalisco,5/31/2024,4885.8,195.5,115.6,35.7
,3/19/2024,4875.6,195.5,124.1,20.4
Querétaro,11/3/2024,4875.6,137.7,32.3,5.1
,3/18/2024,4870.5,193.8,102,23.8
,3/7/2024,4868.8,161.5,81.6,17
Quintana Roo,9/7/2024,4855.2,120.7,27.2,8.5
Jalisco,12/26/2023,4850.1,229.5,212.5,13.6
Puebla,10/17/2024,4850.1,115.6,45.9,11.9
,12/22/2023,4848.4,190.4,183.6,8.5
Sinaloa,5/19/2024,4841.6,202.3,76.5,23.8
Nuevo León,1/27/2024,4838.2,173.4,139.4,17
Chihuahua,11/11/2024,4836.5,132.6,45.9,5.1
Puebla,5/20/2024,4834.8,139.4,69.7,11.9
Sinaloa,5/17/2024,4829.7,153,74.8,22.1
Tamaulipas,11/14/2024,4829.7,90.1,42.5,11.9
Veracruz,10/20/2024,4822.9,127.5,37.4,6.8
Guanajuato,8/5/2024,4809.3,147.9,49.3,6.8
Sonora,11/28/2024,4807.6,113.9,44.2,13.6
,4/13/2024,4805.9,159.8,61.2,15.3
Querétaro,9/7/2024,4804.2,159.8,61.2,8.5
,3/20/2024,4802.5,181.9,124.1,11.9
Veracruz,8/27/2024,4800.8,163.2,64.6,22.1
Sonora,12/2/2024,4795.7,141.1,81.6,17
Nuevo León,2/21/2024,4783.8,146.2,142.8,18.7
Morelos,11/18/2024,4782.1,147.9,108.8,27.2
Guanajuato,7/3/2024,4780.4,175.1,57.8,8.5
,3/5/2024,4778.7,180.2,85,10.2
Yucatán,5/16/2024,4775.3,180.2,79.9,17
Chihuahua,11/7/2024,4773.6,151.3,47.6,10.2
Chihuahua,11/10/2024,4773.6,149.6,52.7,11.9
,3/27/2024,4773.6,171.7,85,17
Guanajuato,11/6/2024,4773.6,171.7,68,10.2
,5/28/2024,4771.9,176.8,98.6,17
Veracruz,3/11/2024,4771.9,144.5,69.7,17
Guanajuato,11/27/2024,4770.2,103.7,42.5,11.9
Nuevo León,5/29/2024,4770.2,180.2,81.6,20.4
Baja California,7/16/2024,4768.5,139.4,59.5,6.8
Coahuila,11/20/2024,4766.8,144.5,62.9,17
Coahuila,11/21/2024,4765.1,137.7,45.9,10.2
Veracruz,7/17/2024,4763.4,243.1,120.7,22.1
Puebla,11/27/2024,4763.4,119,39.1,8.5
Guanajuato,11/29/2024,4763.4,156.4,108.8,32.3
,12/16/2023,4761.7,200.6,173.4,20.4
Veracruz,4/3/2024,4751.5,130.9,85,6.8
Jalisco,5/30/2024,4748.1,202.3,115.6,10.2
Veracruz,7/19/2024,4743,248.2,124.1,27.2
Quintana Roo,11/12/2024,4741.3,127.5,56.1,17
,4/6/2024,4737.9,144.5,98.6,17
Jalisco,6/2/2024,4737.9,180.2,110.5,17
Tamaulipas,11/21/2024,4734.5,105.4,40.8,6.8
Puebla,7/18/2024,4734.5,227.8,119,18.7
Guanajuato,11/10/2024,4732.8,108.8,42.5,6.8
Puebla,11/6/2024,4731.1,144.5,68,17
Chihuahua,11/6/2024,4726,147.9,69.7,8.5
Puebla,7/3/2024,4719.2,188.7,74.8,15.3
,4/21/2024,4712.4,136,56.1,8.5
Guanajuato,11/5/2024,4712.4,159.8,52.7,17
,6/24/2024,4710.7,462.4,397.8,15.3
Veracruz,10/10/2024,4705.6,151.3,42.5,11.9
Veracruz,4/2/2024,4705.6,146.2,95.2,28.9
Guanajuato,7/14/2024,4705.6,159.8,54.4,13.6
,3/23/2024,4703.9,176.8,90.1,17
Yucatán,9/7/2024,4698.8,105.4,39.1,11.9
Veracruz,7/20/2024,4695.4,239.7,119,23.8
,6/26/2024,4692,527,404.6,17
Michoacán,11/28/2024,4692,103.7,56.1,6.8
Guanajuato,10/10/2024,4692,115.6,42.5,10.2
,3/12/2024,4690.3,154.7,74.8,13.6
Sinaloa,5/18/2024,4690.3,156.4,52.7,13.6
Guanajuato,7/26/2024,4690.3,251.6,107.1,35.7
Michoacán,11/20/2024,4683.5,112.2,86.7,13.6
Michoacán,11/26/2024,4683.5,139.4,52.7,17
Nuevo León,1/4/2024,4676.7,217.6,159.8,18.7
Puebla,7/17/2024,4675,227.8,98.6,20.4
,3/10/2024,4664.8,125.8,49.3,13.6
Veracruz,10/11/2024,4659.7,134.3,52.7,13.6
Baja California,11/8/2024,4659.7,136,49.3,3.4
Jalisco,5/29/2024,4658,207.4,125.8,23.8
,3/21/2024,4658,188.7,134.3,28.9
,4/20/2024,4656.3,134.3,49.3,6.8
,12/23/2023,4656.3,168.3,125.8,18.7
Sinaloa,7/16/2024,4654.6,215.9,83.3,25.5
Nuevo León,1/30/2024,4652.9,161.5,132.6,15.3
Sonora,5/16/2024,4647.8,115.6,47.6,8.5
Chihuahua,11/8/2024,4647.8,125.8,52.7,10.2
Coahuila,12/1/2024,4646.1,147.9,73.1,27.2
Coahuila,5/16/2024,4644.4,181.9,95.2,10.2
Puebla,11/5/2024,4642.7,130.9,49.3,11.9
Michoacán,11/21/2024,4639.3,96.9,47.6,15.3
Nuevo León,1/23/2024,4627.4,166.6,113.9,10.2
,5/25/2024,4627.4,137.7,95.2,20.4
Guanajuato,5/5/2024,4625.7,130.9,62.9,11.9
,5/27/2024,4624,158.1,90.1,8.5
,3/26/2024,4622.3,173.4,90.1,15.3
Quintana Roo,5/16/2024,4622.3,193.8,64.6,17
,3/6/2024,4620.6,153,54.4,11.9
Guanajuato,5/22/2024,4618.9,144.5,68,23.8
,12/7/2023,4613.8,197.2,163.2,18.7
Coahuila,12/2/2024,4610.4,149.6,112.2,25.5
Guanajuato,10/11/2024,4608.7,151.3,47.6,11.9
Nuevo León,1/6/2024,4607,187,146.2,23.8
Guanajuato,10/2/2024,4607,151.3,57.8,13.6
Guanajuato,8/26/2024,4607,146.2,90.1,28.9
Veracruz,8/1/2024,4600.2,180.2,78.2,13.6
Veracruz,5/1/2024,4600.2,170,93.5,27.2
Guanajuato,7/12/2024,4596.8,124.1,39.1,10.2
Guanajuato,11/8/2024,4593.4,147.9,74.8,22.1
,3/8/2024,4591.7,115.6,73.1,17
Querétaro,7/16/2024,4588.3,214.2,79.9,20.4
Veracruz,10/30/2024,4581.5,151.3,52.7,10.2
Sonora,7/24/2024,4576.4,300.9,108.8,18.7
Michoacán,11/19/2024,4576.4,125.8,90.1,18.7
Puebla,11/8/2024,4569.6,81.6,40.8,8.5
Veracruz,10/2/2024,4564.5,136,45.9,10.2
Veracruz,11/1/2024,4564.5,117.3,71.4,13.6
Coahuila,11/19/2024,4562.8,124.1,81.6,23.8
Nuevo León,1/2/2024,4562.8,197.2,149.6,10.2
Sonora,11/12/2024,4561.1,142.8,69.7,6.8
Baja California,11/3/2024,4556,141.1,42.5,8.5
,6/23/2024,4554.3,477.7,430.1,34
Coahuila,7/24/2024,4545.8,678.3,455.6,44.2
Sinaloa,5/20/2024,4544.1,146.2,76.5,20.4
Veracruz,8/31/2024,4544.1,147.9,61.2,17
Guanajuato,7/15/2024,4540.7,181.9,61.2,17
,6/22/2024,4539,482.8,409.7,18.7
Sonora,11/27/2024,4537.3,113.9,37.4,8.5
Puebla,7/2/2024,4532.2,158.1,59.5,13.6
Morelos,11/15/2024,4532.2,170,124.1,45.9
Quintana Roo,7/16/2024,4532.2,236.3,83.3,18.7
Michoacán,11/12/2024,4527.1,124.1,45.9,6.8
Quintana Roo,5/23/2024,4525.4,144.5,76.5,10.2
Coahuila,11/28/2024,4522,95.2,51,10.2
Sinaloa,7/23/2024,4520.3,258.4,115.6,32.3
Querétaro,10/28/2024,4518.6,141.1,47.6,13.6
Veracruz,4/4/2024,4518.6,127.5,57.8,11.9
Morelos,11/17/2024,4513.5,136,91.8,23.8
Guanajuato,5/1/2024,4513.5,130.9,57.8,10.2
Veracruz,10/31/2024,4511.8,108.8,39.1,10.2
Sonora,11/13/2024,4510.1,139.4,56.1,13.6
Veracruz,4/8/2024,4508.4,154.7,69.7,10.2
Veracruz,7/14/2024,4508.4,139.4,56.1,8.5
Quintana Roo,11/30/2024,4506.7,125.8,76.5,13.6
Guanajuato,10/20/2024,4503.3,110.5,42.5,11.9
,12/15/2023,4501.6,175.1,134.3,10.2
Veracruz,10/29/2024,4496.5,154.7,54.4,11.9
Nuevo León,2/14/2024,4489.7,188.7,137.7,17
Veracruz,10/16/2024,4484.6,103.7,35.7,5.1
Guanajuato,10/7/2024,4476.1,146.2,66.3,15.3
Puebla,9/9/2024,4476.1,105.4,47.6,11.9
Sonora,7/16/2024,4471,185.3,47.6,10.2
Puebla,7/19/2024,4469.3,248.2,105.4,11.9
Morelos,11/16/2024,4467.6,153,54.4,18.7
Guanajuato,10/21/2024,4467.6,141.1,51,10.2
Veracruz,12/6/2023,4464.2,232.9,173.4,13.6
Nuevo León,2/22/2024,4462.5,204,153,15.3
Chiapas,11/24/2024,4459.1,113.9,45.9,5.1
Puebla,11/10/2024,4457.4,112.2,64.6,17
Nuevo León,1/26/2024,4454,137.7,98.6,8.5
Chihuahua,5/19/2024,4452.3,127.5,54.4,20.4
Michoacán,11/13/2024,4448.9,103.7,47.6,10.2
Guanajuato,9/1/2024,4447.2,156.4,44.2,8.5
Guanajuato,8/1/2024,4447.2,178.5,52.7,11.9
Nuevo León,2/24/2024,4442.1,146.2,103.7,8.5
Puebla,7/24/2024,4440.4,283.9,108.8,28.9
Puebla,7/21/2024,4440.4,190.4,100.3,27.2
,3/13/2024,4438.7,171.7,76.5,18.7
Quintana Roo,11/5/2024,4437,156.4,52.7,10.2
,12/17/2023,4430.2,164.9,142.8,10.2
Michoacán,12/2/2024,4423.4,139.4,100.3,25.5
Querétaro,9/8/2024,4423.4,185.3,61.2,13.6
Quintana Roo,11/6/2024,4423.4,156.4,56.1,8.5
,4/14/2024,4421.7,142.8,78.2,20.4
Veracruz,10/7/2024,4420,158.1,59.5,8.5
,12/11/2023,4418.3,170,180.2,17
Sinaloa,7/22/2024,4418.3,285.6,137.7,34
Veracruz,7/11/2024,4418.3,130.9,37.4,1.7
Chihuahua,5/23/2024,4416.6,130.9,68,3.4
Quintana Roo,11/7/2024,4409.8,159.8,47.6,13.6
Chihuahua,5/16/2024,4408.1,153,45.9,5.1
San Luis Potosí,5/15/2024,4408.1,112.2,30.6,1.7
Sinaloa,10/1/2024,4408.1,204,61.2,18.7
Nuevo León,1/5/2024,4406.4,173.4,129.2,20.4
Querétaro,10/17/2024,4404.7,113.9,45.9,8.5
Chihuahua,11/9/2024,4403,113.9,44.2,15.3
Yucatán,11/12/2024,4397.9,132.6,44.2,8.5
Guanajuato,5/4/2024,4397.9,129.2,54.4,13.6
Tamaulipas,11/20/2024,4397.9,110.5,45.9,6.8
Yucatán,9/5/2024,4394.5,139.4,54.4,15.3
Sinaloa,7/24/2024,4392.8,351.9,119,30.6
Baja California,5/16/2024,4392.8,139.4,40.8,6.8
Veracruz,10/14/2024,4391.1,122.4,45.9,10.2
Guanajuato,11/11/2024,4387.7,108.8,62.9,18.7
,2/1/2024,4379.2,222.7,204,15.3
Puebla,11/4/2024,4377.5,103.7,39.1,13.6
Tamaulipas,11/28/2024,4375.8,96.9,32.3,6.8
Coahuila,11/13/2024,4372.4,122.4,47.6,8.5
Chihuahua,5/20/2024,4372.4,175.1,56.1,6.8
Veracruz,8/5/2024,4370.7,134.3,40.8,10.2
,2/8/2024,4367.3,136,132.6,13.6
Guanajuato,5/21/2024,4367.3,197.2,120.7,20.4
Michoacán,7/16/2024,4365.6,127.5,51,11.9
Guanajuato,11/30/2024,4362.2,139.4,78.2,22.1
Guanajuato,4/1/2024,4362.2,147.9,47.6,13.6
Yucatán,5/23/2024,4357.1,166.6,132.6,42.5
Guanajuato,10/13/2024,4357.1,110.5,34,6.8
Guerrero,11/23/2024,4355.4,102,39.1,3.4
Veracruz,9/9/2024,4352,103.7,35.7,10.2
Veracruz,5/5/2024,4348.6,137.7,49.3,13.6
Guanajuato,10/14/2024,4348.6,125.8,44.2,6.8
Guerrero,5/15/2024,4348.6,119,54.4,8.5
Querétaro,7/22/2024,4346.9,261.8,137.7,35.7
Puebla,9/8/2024,4345.2,100.3,45.9,10.2
Sinaloa,10/28/2024,4341.8,171.7,61.2,10.2
Veracruz,12/13/2023,4341.8,158.1,117.3,11.9
,3/17/2024,4340.1,141.1,112.2,20.4
Baja California,11/10/2024,4340.1,129.2,32.3,10.2
Coahuila,11/12/2024,4335,125.8,79.9,17
Puebla,8/31/2024,4333.3,115.6,42.5,5.1
Puebla,11/7/2024,4331.6,103.7,49.3,8.5
Querétaro,7/24/2024,4331.6,362.1,142.8,39.1
Guanajuato,7/2/2024,4328.2,132.6,44.2,8.5
Guanajuato,10/15/2024,4321.4,175.1,44.2,11.9
Veracruz,5/2/2024,4319.7,112.2,66.3,22.1
Morelos,11/22/2024,4319.7,103.7,54.4,3.4
Veracruz,7/29/2024,4316.3,185.3,110.5,22.1
Puebla,10/1/2024,4312.9,154.7,56.1,20.4
Veracruz,4/9/2024,4309.5,108.8,79.9,15.3
Puebla,7/10/2024,4307.8,156.4,52.7,6.8
Veracruz,4/5/2024,4297.6,115.6,42.5,11.9
Michoacán,5/23/2024,4294.2,132.6,98.6,22.1
Coahuila,10/1/2024,4290.8,487.9,365.5,11.9
Veracruz,8/2/2024,4289.1,170,68,13.6
Puebla,11/30/2024,4289.1,153,73.1,13.6
Veracruz,7/26/2024,4284,248.2,130.9,23.8
Baja California,3/9/2024,4282.3,103.7,30.6,8.5
,3/1/2024,4280.6,158.1,83.3,6.8
Veracruz,8/8/2024,4280.6,175.1,73.1,8.5
Guanajuato,5/2/2024,4278.9,110.5,44.2,6.8
Chihuahua,7/13/2024,4273.8,141.1,56.1,18.7
Guanajuato,8/8/2024,4273.8,171.7,71.4,20.4
Yucatán,11/6/2024,4272.1,113.9,57.8,5.1
Guanajuato,10/12/2024,4272.1,90.1,42.5,11.9
Tamaulipas,12/2/2024,4268.7,125.8,74.8,15.3
Puebla,5/22/2024,4267,158.1,100.3,20.4
Yucatán,10/17/2024,4261.9,119,39.1,10.2
Guanajuato,11/4/2024,4260.2,124.1,37.4,10.2
Guanajuato,10/25/2024,4256.8,100.3,35.7,10.2
Veracruz,7/12/2024,4256.8,132.6,40.8,6.8
Puebla,7/20/2024,4255.1,226.1,100.3,23.8
,2/29/2024,4253.4,120.7,76.5,10.2
Quintana Roo,7/24/2024,4250,363.8,129.2,18.7
Michoacán,12/1/2024,4246.6,113.9,69.7,23.8
Yucatán,10/1/2024,4244.9,181.9,52.7,13.6
Sonora,12/3/2024,4244.9,156.4,64.6,17
Veracruz,5/6/2024,4241.5,142.8,69.7,8.5
Coahuila,5/20/2024,4239.8,134.3,74.8,13.6
Guanajuato,7/10/2024,4239.8,187,81.6,20.4
Veracruz,7/3/2024,4238.1,149.6,69.7,17
Quintana Roo,9/6/2024,4238.1,108.8,40.8,8.5
Querétaro,10/1/2024,4236.4,170,62.9,23.8
,3/16/2024,4234.7,142.8,85,13.6
,3/14/2024,4231.3,192.1,108.8,18.7
Jalisco,12/24/2023,4231.3,168.3,158.1,15.3
Veracruz,7/15/2024,4229.6,158.1,61.2,15.3
Baja California,3/24/2024,4227.9,127.5,37.4,6.8
Sonora,7/23/2024,4226.2,295.8,100.3,13.6
Quintana Roo,9/5/2024,4224.5,122.4,37.4,10.2
Guanajuato,11/7/2024,4217.7,130.9,42.5,3.4
Puebla,10/16/2024,4216,113.9,42.5,5.1
Sonora,11/29/2024,4214.3,107.1,44.2,3.4
Yucatán,11/5/2024,4212.6,108.8,35.7,8.5
Yucatán,7/16/2024,4207.5,178.5,69.7,13.6
Quintana Roo,10/17/2024,4207.5,130.9,40.8,11.9
Veracruz,9/1/2024,4197.3,146.2,51,13.6
Veracruz,12/18/2023,4193.9,190.4,151.3,8.5
Chihuahua,11/4/2024,4190.5,130.9,32.3,5.1
Coahuila,12/3/2024,4187.1,144.5,62.9,10.2
Nuevo León,12/28/2023,4185.4,178.5,151.3,18.7
Nuevo León,12/29/2023,4185.4,176.8,137.7,8.5
Coahuila,5/19/2024,4185.4,139.4,54.4,15.3
Yucatán,11/30/2024,4183.7,122.4,54.4,17
Guanajuato,9/10/2024,4183.7,130.9,49.3,11.9
Veracruz,10/12/2024,4183.7,91.8,59.5,10.2
Veracruz,7/10/2024,4183.7,153,56.1,15.3
,6/1/2024,4180.3,326.4,292.4,22.1
Guanajuato,5/7/2024,4178.6,122.4,47.6,5.1
,12/9/2023,4178.6,175.1,132.6,11.9
Guanajuato,5/6/2024,4178.6,134.3,59.5,10.2
Querétaro,7/23/2024,4175.2,190.4,103.7,37.4
,5/31/2024,4175.2,338.3,285.6,15.3
Nuevo León,12/30/2023,4173.5,153,108.8,6.8
Veracruz,10/13/2024,4171.8,95.2,51,6.8
Coahuila,5/17/2024,4171.8,130.9,47.6,10.2
Puebla,11/11/2024,4170.1,137.7,64.6,15.3
Coahuila,5/18/2024,4168.4,130.9,51,11.9
Querétaro,9/5/2024,4168.4,132.6,42.5,11.9
Yucatán,9/6/2024,4166.7,154.7,40.8,6.8
Michoacán,11/29/2024,4165,113.9,85,22.1
,5/29/2024,4165,294.1,226.1,25.5
,3/28/2024,4163.3,190.4,103.7,25.5
,3/3/2024,4163.3,151.3,83.3,11.9
Tamaulipas,11/19/2024,4158.2,113.9,51,10.2
Sinaloa,7/19/2024,4156.5,256.7,112.2,22.1
,2/13/2024,4153.1,119,105.4,15.3
